Date,ARG,AUS,BEL,BRA,CAN,CHN,COL,CZE,FRA,DEU,IND,IDN,IRN,ITA,JAP,KOR,MEX,NLD,RUS,SAU,SGP,ZAF,ESP,TUR,GBR,USA
5_8_2020,1.472392638,0.263157895,0.924882629,1.213817944,0.927927928,0.2,1.197183099,0.807017544,0.71659919,0.913249211,0.994054697,0.99408284,1.047811448,0.947180585,0.887755102,1.5,0.961654894,0.701098901,0.95263111,0.948689347,1.036437247,1.563679245,1.256684492,0.934749621,0.986115631,0.809334394
5_9_2020,0.6875,4.2,0.989847716,0.824296376,0.866318148,14,0.746218487,0.391304348,0.994350282,0.635578584,0.930921053,1.586309524,0.982647815,0.816126601,1.32183908,1.888888889,1.016789087,0.905956113,1.011029068,1.001763668,0.98046875,0.791855204,0.511347518,0.836580087,0.89634437,0.704456094
5_10_2020,1.563636364,0.428571429,0.829059829,0.724119123,0.940517241,1.428571429,1.279279279,1.555555556,0.471590909,0.754076087,1.398329586,0.726078799,0.904512753,0.740535549,0.6,1.029411765,0.805985552,0.847750865,1.018027179,1.122065728,1.163346614,1.133333333,1.07073509,0.997412678,0.783277428,1.08
5_11_2020,0.945736434,2.444444444,0.758762887,1.038716481,1.054078827,0.05,0.968309859,1.892857143,1.265060241,1.255855856,0.828623938,0.602067183,1.21691974,0.927680798,0.536231884,0.771428571,0.83546735,0.657142857,1.058481656,1.028242678,0.554794521,1.070588235,3.997409326,0.722438392,0.994046376,1.545650301
5_12_2020,1.168032787,0.454545455,0.89673913,1.250181291,1.040869565,7,1.198181818,0.849056604,2.39047619,0.853658537,0.976989188,2.077253219,0.879976233,1.884408602,2.351351351,0.962962963,1.530268199,1.217391304,0.935054907,0.972024415,1.74691358,1.095761381,0.192482178,1.52962298,1.200115583,0.945945946
5_13_2020,1.10877193,0.9,0.612121212,1.383178654,1.022556391,0.857142857,0.998482549,1.066666667,0.69189907,1.557983193,1.067820658,1.423553719,1.322079676,0.633380884,0.574712644,1.115384615,0.932398598,1.158163265,0.920084411,0.996860283,0.795053004,1.037249284,1.112794613,0.96185446,0.900757344,0.972017673
5_14_2020,0.806962025,3.333333333,1.51980198,1.092678017,0.915849673,0.833333333,1.03343465,1.708333333,1.232245681,0.409924488,1.047568429,0.824383164,0.923391216,1.117117117,1.96,0.931034483,1.29377014,1.189427313,0.994615078,1.070341207,1.114074074,0.918508287,1.284417549,0.997559487,1.289463453,0.793333333
5_15_2020,1.352941176,0.533333333,1.159609121,1.31455327,1.126672614,1.8,0.891176471,0.670731707,0.799065421,1.986842105,0.960679858,0.862676056,1.162610619,0.795362903,0.530612245,0.703703704,1.01162308,0.740740741,1.062562663,1.131436979,1.054521277,1.180451128,0.757361602,1.044648318,0.935511835,0.962948816
5_16_2020,0.944927536,0.5625,0.969101124,0.771925727,0.934283452,0.666666667,1.193069307,0.890909091,0.808966862,0.687417219,1.284393979,1.079591837,0.835870599,1.108998733,1.038461538,0.684210526,0.866639311,0.95,0.868088319,1.231035977,0.586380832,1.058598726,0.800933126,0.942622951,0.976310382,0.821896073
5_17_2020,0.806748466,1.111111111,0.843478261,0.572541604,0.95,1.666666667,0.878284924,0.408163265,0.337349398,1.188824663,1.038240132,0.924385633,1.027888446,0.771428571,0.444444444,1.153846154,0.982481061,0.657894737,1.055326087,0.963380282,1.466666667,1.395908544,0,0.849689441,0.775719061,0.881274131
5_18_2020,1.152091255,1.4,0.958762887,1.887699828,0.928635147,0.9,1.135433071,5.55,3.171428571,0.294975689,0.916831683,1.014314928,1.27021041,0.668148148,1.375,0.866666667,1.163373494,1.168,0.919353177,0.947733918,0.447214076,0.79137931,0.2,0.846491228,1.177465688,1.41128149
5_19_2020,1.445544554,0.285714286,0.831541219,1.156005039,1.104707012,0,0.887656033,0.54954955,1.128378378,6.741758242,1.327645788,0.97983871,0.920226678,1.802660754,0.848484848,2.461538462,1.123860812,0.739726027,1.037754873,0.967605091,1.478688525,0.835511983,0.474669604,0.882556131,0.937968736,1.186651145
5_20_2020,1.082191781,2.25,0.827586207,1.376702791,1.134782609,0,1.175,1.213114754,0.96007984,0.566422168,0.903367496,1.425925926,1.111321649,0.81795818,1.214285714,0.375,0.828603022,1.833333333,0.946129764,1.07253886,1.263858093,1.046936115,1.201856148,0.951076321,1.094504118,0.886854153
5_21_2020,1.367088608,1.555555556,1.3125,0.79761643,0.890421456,0,0.855053191,0.445945946,0.555093555,0.788489209,1.116153431,1.404040404,1.019607843,0.965413534,1.205882353,1.666666667,1.322508897,1.277777778,1.009698768,0.940914158,0.785964912,1.412204234,0.930501931,0.988683128,1.135677507,0.941740413
5_22_2020,1.108024691,0.285714286,1.095238095,1.20234879,1.00172117,0,1.245723173,1.787878788,2.831460674,1.25729927,1.059696676,0.651593011,0.966137124,1.015576324,0.56097561,1.15,0.995627312,0.743083004,1.00508532,1.043443918,1.370535714,0.871252205,3.70746888,0.990634755,0.915252267,0.799138606
5_23_2020,0.980501393,3.75,1.083333333,0.779428624,0.866838488,0.166666667,1.305867665,1.305084746,0.722222222,0.400580552,1.009287454,1.496845426,0.808740805,1.02607362,1.086956522,1.086956522,1.124662162,0.941489362,1.060715089,0.924299773,1.045602606,1.232793522,0.260772244,1.245798319,0.888225581,0.738853503
5_24_2020,1.026988636,0,0.943143813,0.851209037,0.917740337,3.666666667,0.954110899,0.844155844,-0.804029304,1.239130435,1.073012521,0.55426765,1.166399144,0.793721973,1.64,0.64,0.830279363,0.971751412,0.911490354,0.982391482,0.853582555,1.018062397,1.034334764,0.962057336,0.981505315,0.898541114
5_25_2020,0.763485477,0.5,0.886524823,0.885194913,1.023758099,0.636363636,0.80761523,0.723076923,-0.740318907,0.795321637,0.901729228,0.910646388,0.927981651,0.564971751,0.512195122,1.1875,0.899059334,1.220930233,1.040353529,0.931638183,0.627737226,0.832258065,-0.771784232,0.865030675,0.90588121,1.190405904
5_26_2020,1.086956522,1.083333333,0.452,1.274849692,0.849156118,0.142857143,1.267990074,1.021276596,0.784615385,2.205882353,0.91097599,0.866388309,0.883341572,1.323333333,1.428571429,2.105263158,1.390342052,0.633333333,0.996534764,0.863982103,1.113372093,0.628875969,-2.309139785,0.960486322,0.995871978,1.028518289
5_27_2020,1.175,0.846153846,1.212389381,1.237153182,1.09068323,3,1.077299413,0.75,0.678431373,0.54,1.248160192,1.653012048,1.163961947,1.471032746,0.866666667,1.975,1.002315485,1.428571429,0.935277622,0.939927499,1.391644909,2.577812018,0,1.091772152,1.044735142,1.090415913
5_28_2020,1.090780142,1.363636364,1.875912409,1.402891232,0.955580866,0,1.146230699,1.5,19.32369942,2.074074074,1.000959824,1.001457726,1.085576923,1.015410959,2.307692308,0.734177215,0.975166041,0.957894737,1.003957784,0.905785124,0.699812383,0.876270173,0.2,1.142028986,1.115370743,0.959646213
5_29_2020,0.932379714,1.266666667,0.824902724,0.94893602,0.99523242,0.1,1.047543582,1.037037037,0.177684714,1.080357143,1.110273973,0.986899563,1.248449956,0.870151771,1.216666667,0.672413793,0.955581877,0.967032967,1.024011468,0.961678832,1.638069705,1.253069577,0.399514268,0.965313029,1.14270535,0.868663594
5_30_2020,1.108786611,0.421052632,0.589622642,1.201970993,0.899401198,0.294117647,1.170953101,0.607142857,3.02020202,0.367768595,1.028500925,0.821533923,0.809506917,0.80620155,0.616438356,0.692307692,0.894019213,0.75,1.044330378,1.02340291,0.828150573,0.94011976,1.009118541,0.861524978,0.973681019,0.734084881
5_31_2020,0.801257862,1.25,1.56,0.409114817,0.909454061,3.6,0.740956072,1.117647059,0.129319955,0.827715356,1.053502879,1.256732496,1.10254163,0.800480769,0.777777778,1.296296296,1.09254766,1.401515152,1.035299374,1.160074166,1.023715415,0.993630573,0.378012048,0.853509664,0.807756187,0.966576332
6_1_2020,0.885400314,1.9,0.697435897,1.145655298,1.232796486,0.444444444,0.967741935,0.894736842,1.754310345,0.832579186,0.883739467,0.667142857,1.184022258,0.600600601,1.057142857,1.085714286,0.879124365,0.562162162,0.915515753,1.00213106,0.787644788,0.975524476,0.633466135,0.985697259,0.87205716,1.34953271
6_2_2020,1.602836879,0.421052632,0.720588235,2.091029111,0.785035629,0.875,1.207207207,1.823529412,-1.58968059,1.548913043,1.136580338,1.304068522,1.04632427,1.59,1.378378378,1.289473684,1.404186214,0.990384615,1.043959929,0.993620415,1.333333333,0.869175627,1.849056604,0.950423216,1.25452402,1.01800554
6_3_2020,1.049778761,1.375,0.714285714,0.823468131,1.009077156,-0.142857143,1.135074627,1.193548387,4.986089645,0.849122807,1.092053055,1.123152709,1.005453962,1.009433962,0.568627451,0.795918367,1.00539707,0.844660194,0.962858433,1.161583735,1.045955882,1.177319588,1.340136054,1.103053435,0.928957384,0.917687075
6_4_2020,0.978925184,0.636363636,1.171428571,1.224995208,0.937031484,-11,1.161078238,0.756756757,-1.351518909,1.450413223,1.026575314,0.855263158,1.14039566,0.551401869,1.517241379,1,1.135480573,2.402298851,1.03447063,0.909719023,0.908611599,1.907180385,0.847715736,1.139561707,1.098730464,0.917716827
6_5_2020,0.904198062,0.714285714,1.707317073,1.004600363,1.0656,0.545454545,0.857870895,0.625,0.133256881,1.287749288,0.957730812,1.201709402,0.807498601,2.926553672,1.068181818,1.307692308,0.978388113,1.004784689,0.988099286,1.311898734,0.50483559,0.808692991,0.952095808,0.941295547,1.150899968,0.896607431
6_6_2020,1.170238095,1.4,1.178571429,0.741098408,0.822822823,1.5,0.918811881,1.085714286,0.984509466,1.163716814,1.102101151,1.412517781,0.786209286,0.521235521,0.978723404,1.117647059,0.82673723,0.871428571,1.014682267,1.204554226,1.318007663,0.961014383,1.044025157,0.944086022,0.851885925,0.715315315
6_7_2020,0.787385554,0.857142857,0.933333333,0.756116015,1.217153285,0.555555556,0.868534483,1.605263158,0.596153846,0.570342205,1.040812416,0.67673716,1.041868665,0.72962963,0.826086957,0.666666667,0.969663234,1.306010929,1.014130681,0.975648831,1.113372093,0.910594722,0.722891566,1.041002278,0.864541271,0.904282116
6_8_2020,1.067183463,0.333333333,0.792207792,0.963864799,0.781109445,0.8,1.226633581,1.131147541,0.803519062,1.196666667,0.777061856,1.260416667,0.864213198,1.421319797,0.552631579,1,0.860792193,0.690376569,0.99988853,1.106403941,1.007832898,1.121972318,0.695833333,1.082056893,0.89632325,1.52367688
6_9_2020,1.381355932,3.5,0.729508197,1.828238551,0.938579655,0.75,0.916385705,0.782608696,2.018248175,1.105849582,1.210376688,1.231404959,1.025452766,1.010714286,2.142857143,1.315789474,1.400133378,0.993939394,0.957302118,0.975957257,0.564766839,0.814186584,1.491017964,1.004044489,1.096219098,1.059414991
6_10_2020,1.074496056,1.571428571,1.483146067,1.065997855,1.012269939,3.666666667,1.180279617,1.351851852,1.130198915,0.040302267,1.023585829,1.188878236,0.959904535,0.713780919,0.8,0.9,1.162895928,1.12804878,0.977407709,1.130474453,2.068807339,1.150568182,1.261044177,0.928499496,1.164492593,1.023295945
6_11_2020,1.13050571,0.363636364,1.075757576,0.849126961,0.907070707,0.636363636,0.953865337,0.424657534,0.5824,10.5625,1.045032986,0.789516129,1.102933864,1.876237624,1.222222222,1.244444444,0.980954331,0.886486486,1.045752413,1.004304547,0.935698448,1.295061728,1.359872611,1.070498915,1.062416936,0.849072513
6_12_2020,1.003607504,1.25,0.76056338,0.84629862,0.957683742,1.714285714,1.075816993,2.677419355,2.200549451,3.165680473,1.048307411,1.134831461,1.068079351,0.430079156,1.386363636,0.857142857,1.090187891,1.280487805,1.020963883,1.050361639,1.097156398,1.067365745,1.175644028,1.210739615,1.131483715,1.046673287
6_13_2020,1.100647017,5.2,0.916666667,0.874310189,0.955813953,4.833333333,1.147023086,0.638554217,0.620474407,0.076635514,1.04110665,0.912691269,1.025749261,2.122699387,0.737704918,0.708333333,0.669092302,0.852380952,0.970539002,0.858454476,0.749460043,1.133968443,0.788844622,1.220920502,0.98602227,0.842504744
6_14_2020,0.837361202,0.576923077,1.121212121,0.7910504,0.795620438,0.844827586,1.16154661,0.622641509,0.784708249,6.12195122,0.964204879,0.845167653,1.017283951,0.976878613,1.666666667,1.058823529,1.186891815,0.798882682,1.012878004,1.257575758,1.172910663,1.129430297,0.815656566,1.070596299,0.777670992,0.908783784
6_15_2020,0.942277691,0.8,0.63963964,1.465821127,1.128440367,0.87755102,0.968536252,1.212121212,0.348717949,0.653386454,0.92740393,1.186697783,0.990695793,0.890532544,0.96,0.944444444,0.826380516,1.153846154,0.932796004,1.064729506,0.525798526,0.812412831,0.560371517,1.019206146,0.953759011,1.277571252
6_16_2020,1.137417219,1.916666667,0.774647887,1.502335784,0.991869919,1.023255814,0.879472693,1.175,4.875,3.475609756,1.028780351,1.087512291,1.046549612,0.697674419,0.583333333,1.264705882,1.341990079,0.848484848,1.002920774,0.946749501,0.705607477,0.801430615,1.209944751,0.921482412,1.287064032,1.050436469
6_17_2020,1.013828239,0.913043478,1.618181818,0.836195009,1.114754098,0.818181818,1.132226981,1.085106383,0.737556561,0.61754386,1.173774376,0.932188065,1.019118221,1.561904762,1.095238095,1.372093023,1.071972168,0.835714286,0.949399345,1.152800562,1.635761589,1.455908604,1.621004566,0.974096796,1.148915642,0.922437673
6_18_2020,1.405599426,0.857142857,1.168539326,0.825222312,0.982843137,1,1.49929078,2.31372549,1.198364008,3.446022727,1.054731775,1.290979631,0.993874426,1.009146341,1.5,0.830508475,1.148478702,0.982905983,0.993353783,0.967066477,1.04048583,0.852869053,1.647887324,0.912526242,1.033809193,1.021021021
6_19_2020,1.052093973,0.111111111,1.230769231,2.196669279,1.004987531,0,0.964679912,1.06779661,1.343003413,0.397361913,1.068452819,0.782118708,1.007318952,-0.447129909,0.884057971,1.367346939,0.888378665,0.930434783,1.025604735,0.904141266,0.552529183,1.099769983,0.524786325,0.930981595,1.119441992,0.964705882
6_20_2020,0.793203883,25,0.578125,1.133145436,1.039702233,0.1,0.77051324,0.333333333,0.786531131,0.769709544,1.061104988,1.177713737,0.887954111,-1.783783784,1.049180328,0.71641791,0.93777336,0.710280374,0.987329068,0.916298535,1.535211268,1.298300654,1.182410423,1.02800659,1.028898634,0.676829268
6_21_2020,0.967564259,0.26,0,-0.311635156,0.727923628,0.322033898,1.280865507,1.19047619,0.554119548,1.622641509,0.962864377,0.703099511,1.019810508,0.848484848,0.859375,0.354166667,1.132711469,1.197368421,0.980559085,0.8573966,1.201834862,0.930527588,0.920110193,0.955128205,0.803023334,0.936936937
6_22_2020,1.357368754,1.384615385,0,-1.424126086,1.167213115,2.736842105,0.838357072,0.5,0.413994169,0.823920266,1.006877486,1.106728538,1.086570946,0.986607143,0.781818182,2.705882353,0.856634849,0.714285714,0.983024491,1.004143238,0.832061069,0.927937676,0.694610778,1.016778523,1.182672114,1.429487179
6_23_2020,1.058713886,1.611111111,0,1.402064415,1.106741573,0.557692308,0.943895693,5.08,4.915492958,1.435483871,1.069309583,1.101677149,0.950252623,0.511312217,1.325581395,1.108695652,1.37382565,0.984615385,0.977194833,0.925139994,0.54587156,1.05363806,1.068965517,1.04620462,1.201756368,0.988789238
6_24_2020,1.165492958,1.275862069,0.338461538,1.038100539,0.903553299,0.689655172,1.48221013,1,0.383954155,0.549157303,1.059744489,1.058991437,1.035173824,5.10619469,1.684210526,0.549019608,0.86466285,1.28125,0.966545258,0.994902835,1.605042017,1.258964143,1.346774194,1.176656151,0.973402826,0.880952381
6_25_2020,0.984138973,1,1.238636364,1.010503741,0.91011236,1.4,0.984467665,0.732283465,0.951492537,1.278772379,1.022101406,1.058400719,1.025286448,0.512998267,0.854166667,1.392857143,1.122677947,1.341463415,0.99162596,1.079731028,0.591623037,1.15664557,1.19760479,0.977211796,1.114180835,0.897039897
6_26_2020,1.107444359,0.162162162,0.908256881,1.082481189,0.774691358,0.857142857,1.102409639,1.806451613,4.952941176,1.33,1.072617946,1.052631579,1.012716763,0.861486486,1.280487805,1.307692308,0.8913827,0.827272727,0.955383533,1.167852906,1.938053097,0.944672443,1.0475,0.957475995,1.144690233,0.916786227
6_27_2020,0.831947332,14.16666667,1.04040404,0.822564834,1.342629482,0.75,1.079625293,1.547619048,0.354711006,0.634586466,1.072984045,1.116935484,0.934550989,0.68627451,0.876190476,1.215686275,0.810512773,0.758241758,1.008102534,0.997206704,1.328767123,1.160096541,1.346062053,0.982808023,0.90320277,0.992175274
6_28_2020,0.911703457,0.917647059,0.834951456,0.890655471,1.106824926,0.777777778,0.765967703,1.173076923,-0.908482143,0.556872038,0.977544459,0.864981949,1.013436482,0.994285714,1.22826087,0.677419355,0.918367347,1.057971014,0.991378051,1.015788133,0.731958763,0.87850208,0.533687943,0.988338192,1.002994945,0.641955836
6_29_2020,1.066697122,0.897435897,0.76744186,0.65535383,1.029490617,1.642857143,1.030207678,0.662295082,-1.584766585,1.485106383,0.951847474,0.903171953,1.018883086,0.724137931,0.973451327,1.023809524,0.939506173,1.068493151,0.985112028,0.988468288,0.948356808,0.967792864,0.664451827,1.013274336,0.946968611,1.523341523
6_30_2020,0.968736617,1.228571429,1,1.841299304,0.7734375,0.217391304,0.856139279,0.737623762,0.685271318,1.077363897,1.006424792,1.195009242,0.96884858,1.126984127,1.254545455,1.162790698,1.427595269,0.641025641,1,1.112604616,1.217821782,1.132952692,1.505,0.941048035,1.218707432,0.651612903
7_1_2020,1.179045093,0.941860465,1.242424242,1.180065524,0.663299663,6.2,1.485194435,0.617449664,2.239819005,1.263297872,1.027841854,1.071152359,1.037444037,1.281690141,0.920289855,1.08,1.04583947,1.24,0.980098758,0.775472988,0.87398374,1.169762419,1.289036545,0.921887084,1.067374565,0.155940594
7_2_2020,1.028871391,0.802469136,1.085365854,0.948232782,1.812182741,0.451612903,0.985106894,1.434782609,0.544444444,1.004210526,1.090970772,1.172563177,1.040408003,1.104395604,1.527559055,1.166666667,1.186586869,1.258064516,1.030839695,0.99441505,0.874418605,1.074347612,1.144329897,0.994966443,1.092714333,0.095238095
7_3_2020,1.03680758,2.984615385,1.449438202,0.969347537,0.896358543,0.571428571,0.827846867,1.068181818,1,0.859538784,1.089365163,0.801108374,0.967571644,1.109452736,1.288659794,1,0.999851654,0.961538462,0.993779621,1.239432456,0.89893617,1.038382218,0.995495495,0.988195616,0.93383971,83.66666667
7_4_2020,0.910369069,0.943298969,0.860465116,0.779902416,0.665625,2.375,1.144035346,0.858156028,0.66419295,1.019512195,1.091300338,1.112221368,0.954403741,1.053811659,1.096,0.968253968,1.025816024,0.84,0.987034277,0.984497973,1.094674556,1.197506344,0,0.984641638,0.930178639,1.24501992
7_5_2020,0.941698842,0.765027322,1.603603604,0.750528793,0.877934272,0.736842105,0.958032956,0.619834711,0.033519553,0.777511962,0.975774648,1.110573601,1.045324622,0.817021277,0.759124088,0.754098361,0.677321377,1.158730159,1.014494942,0.867248062,0.735135135,0.808347922,0.1,0.994800693,1.030482573,0.8304
7_6_2020,1.079130791,1.228571429,0.235955056,0.970666455,2.219251337,1.285714286,0.852190271,0.68,84.83333333,1.664615385,0.917642692,0.752333541,1.020703125,1.083333333,0.846153846,0.956521739,1.046764894,0.493150685,0.977675249,1.175139665,1.345588235,1.022569247,0.1,0.945993031,0.848586383,0.691714836
7_7_2020,1.131838906,0.761627907,0,1.90966713,0.614457831,1.555555556,1.328602964,2.333333333,0.445972495,0.515711645,1.022560784,1.048800662,1.009184845,0.658653846,1.181818182,1.431818182,1.276621787,1.027777778,0.968640585,0.806275256,0.857923497,1.129639951,0.274115756,0.96961326,1.375131422,1.626740947
7_8_2020,1.209801947,1.297709924,0.6,0.968971498,1.290196078,1.178571429,0.983622122,1.084033613,1.810572687,1.275985663,1.093438228,1.461356467,1.020477816,1.408759124,0.995192308,0.777777778,1.117769255,1.405405405,1.026874116,0.89504717,1.006369427,0.869350701,1.123167155,0.988603989,1.014713628,1.090753425
7_9_2020,1.016370699,1.870588235,1.338461538,0.949436464,0.957446809,1.272727273,1.287403475,0.813953488,0.540145985,0.848314607,1.065396519,1.433890988,0.772575251,1.10880829,1.714975845,0.918367347,1.040743388,1.038461538,0.993419039,1.048418972,0.791139241,1.552099886,1.417754569,0.983669549,1.019289051,1.009419152
7_10_2020,0.919191919,0.562893082,1.689655172,1.031399842,1.079365079,0,1.275164011,0.780952381,1.61036036,1.09602649,1.022938203,0.606322921,1.088023088,1.289719626,1.211267606,0.777777778,0.946565934,0.777777778,1.02033585,0.992459943,1.528,0.903027644,1.569060773,0.979492188,1.113396304,0.814930016
7_11_2020,1.024354024,1.363128492,0.761904762,0.788675498,0.517647059,0.3,0.713802734,1.390243902,0.351048951,1.13897281,1.055026923,1.037243948,1.059681698,0.68115942,0.897674419,1.257142857,0.884341895,1.928571429,0.994413408,0.947768281,0.884816754,1.093051506,0,1.012961117,0.905470802,1.576335878
7_12_2020,0.770368223,0.75,2.125,0.67696798,0.903409091,0.582278481,0.991144975,0.51754386,0.06374502,0.557029178,1.00440467,1.00598444,0.9119733,1.244680851,1.054404145,1.409090909,0.735477519,1.24691358,1.000151837,0.928189713,1.053254438,0.893383715,0.2,0.996062992,0.988805788,0.786924939
7_13_2020,1.16635303,1.480874317,0,0.967664215,4.232704403,0,0.796177021,1.084745763,88.9375,1.242857143,0.991855771,0.762641285,1.074565416,0.722222222,0.636363636,0.532258065,1.04529228,0.702970297,0.988462122,1.026268442,1.808988764,0.958202024,0.2,0.996047431,0.948520203,0.826153846
7_14_2020,1.176185866,0.870848708,0.6,1.874896256,0.575037147,0.1,1.466858038,1.609375,0.043569923,1.057471264,1.032668959,1.241029641,1.073222648,0.674556213,1.285714286,1.181818182,1.505016009,0.76056338,0.958378129,0.943899018,1.077639752,0.908429981,0.325672372,0.984126984,1.154256428,2.309124767
7_15_2020,1.162139918,1.368644068,1.22972973,0.93523135,0.932816537,0.183486239,0.937733499,1.300970874,11.72580645,1.572463768,1.110333345,0.95663105,0.947243157,1.421052632,1.351351351,1.564102564,0.872074883,2.018518519,1.02724359,0.992199108,0.714697406,1.215415396,1.313813814,0.954637097,1.022983489,0.433870968
7_16_2020,0.858593012,1.309597523,4.021978022,1.088211848,1.238227147,4.05,1.52475811,1.02238806,0.782668501,1.290322581,1.070357449,1.034165572,1.046901173,1.419753086,1.386666667,0.983606557,1.041795414,0.926605505,1.000780031,1.03481842,1,1.032531159,1.555428571,0.985216473,1.118779978,1.20260223
7_17_2020,1.242232609,0.491725768,0.713114754,0.792482201,1.051454139,0.925925926,1.111608809,0.948905109,1.451669596,1.0625,1.007919943,0.92884371,0.9516,1.004347826,0.956730769,0.65,1.132844209,1.089108911,0.995946999,0.94536903,1.318548387,1.015259642,1.0286554,0.99249732,0.950183458,1.061823802
7_18_2020,0.713368747,1.735576923,0.793103448,0.743919348,0.736170213,0.213333333,0.958137452,0.869230769,0.199757869,0.640336134,1.097724952,1.198358413,0.910466583,1.077922078,1.10720268,0.871794872,1.04933168,1.154545455,0.972609172,0.98163031,0.617737003,0.993419577,0,0.991360691,0.882991239,1.206695779
7_19_2020,1.312752094,0.739612188,0,0.909097969,0.73699422,5.3125,0.768457944,0.796460177,0.024242424,0.811023622,1.044654624,0.935502283,1.007386888,0.875502008,0.773071104,0.764705882,0.697439265,1.149606299,0.981010621,0.976218324,1.272277228,1.01234475,0.1,1.006535948,0.963195762,0.87575392
7_20_2020,0.949893642,1.344569288,0.2,0.971852042,2.945098039,1.4,1.022651262,1.7,477.75,1.909385113,0.918540507,1.032946919,1.106324473,0.871559633,0.818003914,1.730769231,0.973827904,1.280821918,0.968011811,0.970047923,0.478599222,0.691501227,0.1,1.007575758,0.979869485,0.807162534
